index,sfdc_tier,poc_image,segment,sub_segment,Brand,Pack_Type,GTO_2019,Volume_2019 Product,province,price,returnability,norm,OnInvoice Discount(LCU),label
36884,0.0,1,3,5,17,0,2.8724340572094973,-2.4079456086518722,1,196.44,1,17.320508075688775,1.8855533485144158,0
36885,1.0,1,3,5,11,0,2.89977188240808,-2.8134107167600364,6,302.83,1,11.532562594670797,1.8656293177945105,0
36886,1.0,1,3,5,13,0,7.3015525822226195,1.6174060820832772,6,294.17,1,13.45362404707371,6.557530913824565,0
36887,1.0,1,3,5,16,0,4.500476114873425,-1.439695137847006,6,380.0,1,16.3707055437449,2.806386101823072,0
36888,2.0,2,2,12,13,0,3.035914063186823,-2.8134107167600364,6,347.0,1,13.490737563232042,1.1249295969854831,0
36889,2.0,2,2,12,13,0,2.8707357833793057,-2.8134107167600364,6,294.17,1,13.490737563232042,0.883767540168595,0
36890,2.0,2,2,12,16,0,3.4255647381104497,-2.5383074265151158,6,389.11,1,16.401219466856727,1.43746264769429,0
36891,2.0,2,2,12,21,3,5.795814560102695,0.1823215567939546,6,274.1,1,21.517434791350013,3.8066624897703196,0
36892,2.0,1,2,12,2,0,4.393708139447719,-1.7147984280919266,5,449.67,1,3.7416573867739413,2.949164637737656,2
36893,2.0,1,2,12,11,0,3.99838417107619,-1.7147984280919266,5,302.83,1,11.445523142259598,2.5241273629412815,0
36894,2.0,1,2,12,13,0,3.7290612437467683,-2.120263536200091,5,347.0,1,13.379088160259652,2.3282528397426234,0
36895,2.0,1,2,12,13,0,6.677398273149626,0.9932517730102834,5,294.17,1,13.379088160259652,5.200649409369878,0
36896,2.0,1,2,12,13,3,7.266128779556451,1.6863989535702284,5,265.0,1,13.711309200802088,5.784686349880037,0
36898,2.0,1,0,0,11,0,3.043569602968152,-2.8134107167600355,8,349.67,1,11.269427669584644,1.465567542014398,0
36899,2.0,1,0,0,11,0,3.592919062968025,-2.120263536200091,8,302.83,1,11.269427669584644,1.9906103279732201,0
36900,2.0,1,0,0,13,0,5.761107541275471,0.0769610411361284,8,294.17,1,13.228756555322953,4.1563799531415535,0
36901,2.0,1,0,0,16,0,3.4255647381104497,-2.5383074265151158,8,389.11,1,16.186414056238647,1.8213182714695995,0
36902,2.0,1,0,0,11,3,7.127364592228089,1.2237754316221157,8,366.35,1,11.661903789690601,5.461668449709889,1
36903,2.0,1,0,0,11,3,4.442651256490317,-1.2039728043259361,8,283.33,1,11.661903789690601,2.744060638625243,0
36904,2.0,1,0,0,13,3,8.869673751211447,3.32862668882732,8,254.94,1,13.564659966250536,7.1611408942070955,1
36906,0.0,1,3,5,13,2,4.67702562308852,-1.1488535051048565,1,338.96,0,13.527749258468683,3.4641721808235437,2
36907,0.0,1,3,5,16,2,4.981481076665904,-1.1488535051048565,1,459.59,0,16.431676725154983,3.6101067729485403,2
36908,0.0,1,3,5,2,0,3.9051997800800207,-2.120263536200091,1,413.83,1,3.872983346207417,2.509599262378372,2
36909,0.0,1,3,5,11,0,6.157826084323207,0.44468582126144574,1,302.82,1,11.489125293076057,4.933898227875873,0
36910,0.0,1,3,5,13,0,5.338451124287682,-0.5108256237659907,1,346.98,1,13.416407864998739,4.147727338787214,0
36911,0.0,1,3,5,13,0,4.257030144499196,-1.4271163556401458,1,294.17,1,13.416407864998739,3.045474365448805,0
36912,0.0,1,3,5,16,0,6.891300640910177,0.9305880365749795,1,387.89,1,16.34013463836819,5.521980782709098,0
36913,0.0,1,3,5,16,0,6.421297011664441,0.4599532933922342,1,388.13,1,16.34013463836819,4.970715670095012,0
36914,0.0,1,3,5,17,0,7.27915330447375,1.998773638612381,1,196.44,1,17.320508075688775,6.23978839695249,1
36915,0.0,1,3,5,21,0,8.87027247872259,3.214867803470662,1,285.83,1,21.2602916254693,7.632255767200078,1
36916,0.0,1,3,5,13,4,5.298717286569364,-0.616186139423817,1,370.52,1,14.0,4.030872139266527,0
36917,0.0,1,3,5,16,4,3.862622655133019,-2.120263536200091,1,396.58,1,16.822603841260722,2.5400259490090797,0
36919,2.0,1,3,5,17,0,2.8616292890305104,-2.5383074265151158,3,221.39,1,17.435595774162696,1.5602476682433286,0
36920,0.0,1,0,0,16,0,4.118711918670395,-1.8451602459551701,1,389.11,1,16.06237840420901,2.514465452029545,0
36921,0.0,1,0,0,21,0,4.45143608604605,-1.2039728043259361,1,285.83,1,21.047565179849187,2.8437459165561094,0
36922,0.0,1,0,0,21,3,7.272294220477655,1.667706820558076,1,271.67,1,21.2602916254693,5.665422724101567,1
36925,1.0,1,0,0,16,0,4.118874559965379,-1.845160245955171,2,389.18,1,16.09347693943108,2.975019231956448,0
36926,1.0,1,0,0,16,0,4.118874559965378,-1.8451602459551701,2,389.18,1,16.09347693943108,2.9750192319564492,0
36927,1.0,1,0,0,18,0,4.431887653844806,-1.4271163556401458,2,350.38,1,18.083141320025124,3.0878555624297968,0
36928,1.0,1,0,0,13,3,6.188900470878386,0.6418538861723947,2,256.48,1,13.45362404707371,5.217974613865498,1
36929,2.0,1,0,0,13,0,5.915258221102729,0.23111172096338664,0,294.17,1,13.228756555322953,3.606312730456974,0
36930,1.0,1,2,4,9,3,6.245951714702122,0.47000362924573563,3,322.45,1,9.848857801796104,4.782144136455451,0
36931,1.0,1,2,4,21,3,7.4697909936743665,1.8562979903656263,3,274.1,1,21.37755832643195,5.9917145158631895,1
36932,0.0,1,2,4,9,0,4.881513213769878,-1.0328245481301064,1,370.31,0,9.273618495495704,2.482403519569882,2
36933,0.0,1,2,4,9,0,6.459904454377535,0.35346981298978414,1,448.74,0,9.273618495495704,4.05958056978576,2
36934,0.0,1,2,4,2,0,5.597680943773655,-0.5108256237659907,1,449.67,1,3.1622776601683795,3.6428355156125294,2
36935,0.0,1,2,4,16,0,4.52417702677856,-1.439695137847006,1,389.11,1,16.186414056238647,2.5360749363624,0
36936,0.0,1,2,4,9,3,7.777428085666511,2.0014800002101243,1,322.45,1,9.797958971132712,5.802752615292013,1
36937,0.0,1,2,4,11,3,6.68642258707189,0.9555114450274368,1,308.25,1,11.661903789690601,4.707997495787562,1
36938,0.0,1,2,4,21,3,8.373502943341661,2.760009940032921,1,274.1,1,21.354156504062622,6.384553384148091,1
36945,2.0,1,1,3,5,0,6.659204172066697,0.5999347988377665,4,428.06,0,5.5677643628300215,3.708436953329467,2
36946,2.0,1,1,3,11,3,7.238590227338313,1.33500106673234,4,366.35,1,11.704699910719626,5.668189838730813,1
36947,2.0,1,1,3,13,3,8.534168295622198,2.995732273553991,4,254.28,1,13.601470508735444,6.869388601036946,1
36948,0.0,1,3,5,13,2,8.611801306649076,2.8348590479659057,1,322.77,0,13.527749258468683,7.378889518846746,2
36949,2.0,1,2,12,2,0,3.2950958507796098,-2.8134107167600364,3,449.67,1,3.7416573867739413,1.1151415906193203,2
36950,2.0,1,2,12,11,0,2.89977188240808,-2.8134107167600364,3,302.83,1,11.445523142259598,0.6931471805599453,0
36951,2.0,1,2,12,13,0,4.134526351854933,-1.7147984280919266,3,347.0,1,13.379088160259652,1.998773638612381,0
36952,2.0,1,2,12,16,0,4.118711918670395,-1.8451602459551701,3,389.11,1,16.30950643030009,1.9080599249242156,0
36953,2.0,1,2,12,16,0,3.4255647381104497,-2.5383074265151158,3,389.11,1,16.30950643030009,1.2149127443642704,0
36954,2.0,1,2,12,16,0,3.652215469742345,-2.5383074265151158,3,488.1,1,16.30950643030009,1.4609379041156563,0
36955,2.0,1,2,12,21,0,2.8419981736119486,-2.8134107167600364,3,285.83,1,21.236760581595302,0.6259384308664954,0
36956,2.0,1,2,12,13,3,5.579729825986222,0.0,3,265.0,1,13.711309200802088,3.3645333972905638,0
36957,1.0,1,2,10,13,2,3.909620120811836,-1.8451602459551701,5,315.7,0,13.379088160259652,0.6830968447064438,2
36958,1.0,1,2,10,13,2,6.85423846176731,1.0753436617287555,5,323.4,0,13.379088160259652,3.596215769250517,2
36961,0.0,1,1,7,13,0,5.441464875766521,-0.13811330212963427,1,264.96,1,13.114877048604,3.1250046092581303,0
36962,0.0,1,1,7,16,0,4.8118590992303405,-1.1488535051048565,1,387.89,1,16.09347693943108,3.5177945292459696,0
36963,0.0,1,1,7,16,0,4.118711918670395,-1.8451602459551701,1,389.11,1,16.09347693943108,2.8243506567983707,0
36964,0.0,1,1,7,11,3,8.100813737942193,2.1972245773362196,1,366.35,1,11.532562594670797,5.74197702045417,1
36965,0.0,1,1,7,13,3,10.309120646533874,4.770684624465665,1,254.28,1,13.45362404707371,7.1910376870892305,1
36966,1.0,2,0,1,2,0,6.247655952468392,0.131028262406404,8,453.33,1,3.1622776601683795,4.579544638349119,0
36968,1.0,2,0,1,11,0,6.33940646897248,0.4824261492442928,8,349.67,1,11.269427669584644,4.667017589314171,0
36969,1.0,2,0,1,13,0,6.0804365009102455,0.23111172096338664,8,347.0,1,13.228756555322953,4.455509411433685,0
36971,1.0,2,0,1,16,0,5.990514095571987,0.02664193094642131,8,389.11,1,16.186414056238647,4.291281021367136,0
36973,1.0,2,0,1,17,0,6.239729887195971,0.959350221334602,8,196.44,1,17.175564037317667,4.602767301371781,0
36974,1.0,2,0,1,22,0,6.4910269785952615,0.4574248470388755,8,417.22,1,22.135943621178654,4.7059200890882344,0
36975,1.0,2,0,1,9,3,7.110949152188726,1.3350010667323398,8,322.45,1,9.797958971132712,5.370126269294469,0
36976,1.0,2,0,1,11,3,7.065912208776794,1.3350010667323404,8,308.25,1,11.661903789690601,5.375417286928885,0
36977,1.0,2,0,1,13,3,8.90647471558361,3.349904087274605,8,258.93,1,13.564659966250536,7.199558846393089,1
36978,1.0,2,0,1,16,3,7.439512304503355,1.4816045409242156,8,386.8,1,16.46207763315433,5.743579944530267,1
36979,1.0,2,0,1,20,3,7.691108727428231,1.7917594692280552,8,364.8,1,20.37154878746336,5.989713014069176,1
36982,1.0,1,1,13,11,0,3.7367167835280966,-2.120263536200091,3,349.67,1,11.180339887498949,2.286455711064162,0
36983,1.0,1,1,13,11,0,3.99838417107619,-1.7147984280919266,3,302.83,1,11.180339887498949,2.5241273629412815,0
36984,1.0,1,1,13,13,0,5.338499156180869,-0.5108256237659907,3,347.0,1,13.152946437965905,3.832113622199844,0
36985,1.0,1,1,13,16,0,4.52417702677856,-1.439695137847006,3,389.11,1,16.1245154965971,3.0473755067058295,0
36986,1.0,1,1,13,16,0,5.193623295433371,-0.5923972774598024,3,325.71,1,16.1245154965971,3.7932394694381792,0
36987,1.0,1,1,13,21,0,5.23989344641032,-0.41551544396166595,3,285.83,1,21.095023109728988,3.7605021977869035,0
36988,1.0,1,1,13,22,0,5.980201354829271,-0.05234648037220912,3,416.78,1,22.090722034374522,4.238733464847405,0
36989,1.0,1,1,13,11,3,7.905069160816097,2.0014800002101243,3,366.35,1,11.575836902790225,6.3780186303243855,1
36990,1.0,1,1,13,11,3,7.065912208776794,1.3862943611198906,3,292.84,1,11.575836902790225,5.59838492127545,0
36991,1.0,1,1,13,16,3,4.663439094112067,-0.5108256237659907,3,176.67,1,16.401219466856727,3.1822118404966093,0
36992,1.0,1,1,13,16,3,5.957907763579139,0.0,3,386.8,1,16.401219466856727,4.485147143388361,0
36993,1.0,1,1,13,21,3,9.975172197946856,4.393213824064446,3,265.59,1,21.307275752662516,8.493961411290355,1
36994,1.0,1,1,13,22,3,7.537398070172552,1.6486586255873816,3,360.95,1,22.293496809607955,6.045952732392052,1
36995,0.0,1,1,3,13,0,3.035914063186823,-2.8134107167600364,1,347.0,1,13.114877048604,1.410986973710262,0
36996,0.0,1,1,3,13,3,7.553339042610473,2.0149030205422647,1,254.28,1,13.45362404707371,5.844529438984284,1
36997,2.0,1,2,4,11,0,3.592919062968025,-2.120263536200091,10,302.83,1,11.445523142259598,2.1016921506146558,0
36998,2.0,1,2,4,16,0,5.62278931544667,-0.34108284917889636,10,389.11,1,16.30950643030009,4.234541192715384,1
36999,2.0,1,2,4,16,0,3.4255647381104497,-2.5383074265151158,10,389.11,1,16.30950643030009,2.0373166153791646,0
37000,2.0,1,2,4,21,0,6.885039211738404,1.2296405510745139,10,285.83,1,21.236760581595302,5.378652339200311,0
37001,2.0,1,2,4,22,0,4.881589066161162,-1.152013065395225,10,417.22,1,22.22611077089287,3.5821290841670557,0
37007,0.0,1,3,5,13,0,7.370532863136133,1.6863989535702288,1,294.16,1,13.416407864998739,6.1328990030956465,0
37008,0.0,1,3,5,16,0,4.8118590992303405,-1.152013065395225,1,389.11,1,16.34013463836819,2.7806808921371173,0
37011,0.0,1,3,5,13,3,8.394840229535411,2.8791984572980396,1,248.55,1,13.74772708486752,7.223076837237335,1
37012,0.0,1,3,5,13,4,4.89320219720416,-1.0216512475319814,1,370.5,1,14.0,3.5374749999547035,0
37013,0.0,1,3,5,16,4,4.268297869345539,-1.7147984280919266,1,396.67,1,16.822603841260722,2.856470206220483,0
37014,0.0,1,3,5,16,4,4.268297869345539,-1.7147984280919266,1,396.67,1,16.822603841260722,2.856470206220483,0
37015,1.0,1,2,4,13,2,4.602767301371781,-1.1488535051048565,3,314.7,0,13.379088160259652,2.928523523860541,2
37016,1.0,1,2,4,13,2,6.298526363335663,0.6259384308664954,3,290.79,0,13.379088160259652,4.703475874772215,2
37017,1.0,1,2,10,13,2,5.0082324094799455,-0.7444404749474959,2,315.03,0,13.379088160259652,3.332918540908861,2
37018,1.0,1,2,10,13,2,8.454743154543031,2.8492603696537335,2,271.91,0,13.379088160259652,6.840236320751186,2
37024,2.0,1,0,0,5,3,5.510804337673718,-0.5108256237659907,8,412.25,1,6.324555320336759,3.8310298462186143,2
37025,2.0,1,0,0,11,3,6.085910717399927,0.1823215567939546,8,366.35,1,11.661903789690601,4.420285346790972,0
37026,2.0,1,0,0,13,3,7.936331294866578,2.3978952727983707,8,254.28,1,13.564659966250536,6.227524323688738,1
37030,1.0,1,1,13,11,0,3.9983841710761894,-1.7147984280919266,10,302.83,1,11.180339887498949,1.425515074273172,0
37031,1.0,1,1,13,13,0,4.645351975620923,-1.2039728043259361,10,347.0,1,13.152946437965905,2.733717947850788,0
37032,1.0,1,1,13,13,0,8.8795489688219,3.1954024686825586,10,294.17,1,13.152946437965905,5.9686308306990385,1
37033,1.0,1,1,13,16,0,4.52417702677856,-1.439695137847006,10,389.11,1,16.1245154965971,1.9487632180377197,0
37034,1.0,1,1,13,16,0,3.4255647381104497,-2.5383074265151158,10,389.11,1,16.1245154965971,1.9487632180377197,0
37036,1.0,1,2,12,13,2,6.63657627862937,0.9760679359100157,6,287.29,0,13.379088160259652,4.749010755963765,2
37037,1.0,1,2,12,13,0,6.5842940311530604,0.9001613499442714,6,294.16,1,13.2664991614216,4.70002571700077,0
37038,1.0,1,2,12,16,0,6.603618568458395,0.6418538861723947,6,388.29,1,16.217274740226856,4.651672019639511,0
37039,1.0,1,2,12,13,2,4.860199926164623,-0.6273594400219421,6,241.67,0,13.379088160259652,2.9871959425317045,2
37040,1.0,1,2,12,13,0,7.277455030643559,1.5933085305042167,6,294.17,1,13.2664991614216,5.393172897560715,0
37041,1.0,1,2,12,16,0,6.13361493921266,0.17227122094045313,6,388.13,1,16.217274740226856,4.152456225279317,0
37042,1.0,1,2,12,11,2,4.485372622532496,-1.4354846053106622,6,372.73,0,11.445523142259598,2.511223958105374,2
37043,1.0,1,2,12,13,2,6.717562827807613,1.0885619528146082,6,278.38,0,13.379088160259652,4.822376144635548,2
37044,1.0,1,2,12,2,0,4.401706705440709,-1.7147984280919266,6,453.28,1,3.3166247903554,2.3988039507345884,2
37045,1.0,1,2,12,13,0,5.115355604866659,-0.3285040669720361,6,231.33,1,13.2664991614216,3.2355362657613083,0
37046,1.0,1,2,12,13,0,6.426083844868719,0.7419373447293773,6,294.17,1,13.2664991614216,4.496024738727294,0
37047,1.0,1,2,12,16,0,6.859551942595596,0.8989410935390421,6,387.85,1,16.217274740226856,4.870913350921119,0
37048,1.0,1,2,12,16,0,6.13361493921266,0.17311261770864483,6,387.8,1,16.217274740226856,4.145037676537619,0
37049,2.0,1,1,13,2,0,5.7011122461003225,-0.4155154439616658,0,453.33,1,3.3166247903554,4.439115601658009,2
37050,2.0,1,1,13,11,0,4.28606624352797,-1.4271163556401458,0,302.83,1,11.313708498984761,2.993730270883318,0
37051,2.0,1,1,13,13,0,4.827673532414877,-1.0216512475319814,0,347.0,1,13.2664991614216,3.6082115510464816,0
37052,2.0,1,1,13,13,0,4.816645932434619,-0.8675005677047231,0,294.17,1,13.2664991614216,3.522824869783854,0
37053,2.0,1,1,13,16,0,5.505006279790286,-0.052346480372209354,0,259.14,1,16.217274740226856,4.2112383136936,0
37054,2.0,1,1,13,16,0,5.371474887165763,-0.5923972774598024,0,389.11,1,16.217274740226856,4.077706921069077,0
37055,2.0,1,1,13,22,0,6.385666462937436,0.35276731910771536,0,416.92,1,22.15851980616034,5.076735095800779,0
37056,2.0,1,1,13,16,3,5.957907763579139,0.0,0,386.8,1,16.492422502470642,4.667581446109488,0
37057,2.0,1,1,13,21,3,7.970408728795979,2.379546134130174,0,267.97,1,21.37755832643195,6.672374659222168,1
37058,1.0,1,2,10,13,2,5.162383089307204,-0.5905905922348533,8,315.13,0,13.379088160259652,3.486763269991802,2
37059,1.0,1,2,10,13,2,9.364052384174292,3.6406079054402367,8,305.96,0,13.379088160259652,7.630810715280747,2
37060,2.0,1,0,1,0,0,4.924350925499243,-1.4271163556401458,4,573.33,1,2.449489742783178,3.3645333972905638,2
37061,2.0,1,0,1,2,0,5.788123623089952,-0.3285040669720361,4,453.33,1,3.1622776601683795,4.216562194946349,2
37062,2.0,1,0,1,2,0,4.598346960639966,-1.4271163556401458,4,413.83,1,3.1622776601683795,3.021400020302569,2
37063,2.0,1,0,1,11,0,5.68262693258341,-0.1743533871447779,4,349.67,1,11.269427669584644,4.1047898200836395,0
37064,2.0,1,0,1,11,0,4.979213424087916,-0.7339691750802004,4,302.83,1,11.269427669584644,3.3769046890931107,0
37065,2.0,1,0,1,12,0,5.132675920005281,-0.8675005677047231,4,403.5,1,12.24744871391589,3.5633162311385904,0
37066,2.0,1,0,1,13,0,5.233138640523042,-0.616186139423817,4,347.0,1,13.228756555322953,3.7035217308508064,0
37067,2.0,1,0,1,13,0,5.915177278935863,0.23111172096338664,4,294.14,1,13.228756555322953,4.156066620850098,0
37068,2.0,1,0,1,16,0,5.62278931544667,-0.3410828491788961,4,389.11,1,16.186414056238647,4.018542848805819,0
37069,2.0,1,0,1,22,0,3.495294705041271,-2.5383074265151158,4,417.22,1,22.135943621178654,1.8764069432883397,0
37070,2.0,1,0,1,13,3,8.31102474430799,2.772588722239781,4,254.28,1,13.564659966250536,6.432296799053438,1
37071,2.0,1,0,1,20,3,6.081670814994131,0.1823215567939546,4,364.8,1,20.37154878746336,4.274998061915358,1
37072,2.0,1,0,0,11,0,4.691531351636135,-1.0216512475319814,10,302.83,1,11.269427669584644,3.217274543501227,0
37073,2.0,1,0,0,13,0,6.22720838039793,0.5538851132264376,10,291.0,1,13.228756555322953,4.779039455967062,1
37074,2.0,1,0,0,13,0,5.915258221102729,0.23111172096338664,10,294.17,1,13.228756555322953,4.226979720014808,0
37075,2.0,1,0,0,16,0,4.8118590992303405,-1.152013065395225,10,389.11,1,16.186414056238647,3.335413641116152,0
37076,2.0,1,0,0,18,0,4.991316549709856,-0.8675005677047231,10,350.31,1,18.16590212458495,3.411807560774171,0
37077,2.0,2,0,0,2,0,3.2120525995200753,-2.8134107167600364,10,413.83,1,3.605551275463989,2.551006451492524,0
37078,2.0,2,0,0,11,0,5.895504155962072,0.1823215567939546,10,302.83,1,11.40175425099138,5.104125637183595,0
37079,2.0,2,0,0,13,0,5.926285821082987,0.0769610411361284,10,347.0,1,13.341664064126334,5.313403003966077,0
37080,2.0,2,0,0,16,0,5.62278931544667,-0.3410828491788962,10,389.11,1,16.278820596099706,4.934833580679974,0
37081,2.0,2,0,0,16,0,4.52417702677856,-1.439695137847006,10,389.11,1,16.278820596099706,3.4307561839036995,0
37082,2.0,2,0,0,16,0,5.011301738639416,-0.7465479572870606,10,316.67,1,16.278820596099706,4.399989335048054,0
37083,2.0,2,0,0,16,3,6.746365123943409,0.7884573603642703,10,386.8,1,16.55294535724685,5.8612989125311845,1
37084,2.0,2,0,0,21,3,10.200551229790635,4.634728988229636,10,261.34,1,21.42428528562855,9.430570884509834,1
37085,2.0,2,0,0,22,3,8.000668022724923,2.128231705849268,10,355.11,1,22.40535650240808,7.298485696083365,1
37086,2.0,1,2,12,2,0,5.868279446537604,-0.2484613592984996,10,453.38,1,3.7416573867739413,3.5251833614431467,2
37087,2.0,1,2,12,13,0,4.645351975620923,-1.2039728043259361,10,347.0,1,13.379088160259652,2.098017927252771,0
37088,2.0,1,2,12,13,0,5.815234399950344,0.131028262406404,10,294.18,1,13.379088160259652,3.3221541743217022,0
37089,2.0,1,2,12,16,0,4.268017718062014,-1.8451602459551701,10,451.77,1,16.30950643030009,2.0095554142156695,0
37090,2.0,1,2,12,16,0,5.184308449936169,-0.9288695140810151,10,451.77,1,16.30950643030009,2.9258461460898246,0
37091,2.0,1,2,12,13,3,8.202249542744216,2.681021528714291,10,249.94,1,13.711309200802088,5.868166330763488,1
37092,2.0,1,2,12,16,3,7.4045955621814326,1.5260563034950496,10,357.29,1,16.583123951777,5.289478417880832,1
37093,2.0,1,2,12,16,3,6.54579496347111,0.5877866649021191,10,386.84,1,16.583123951777,4.442180557493629,0
37094,2.0,1,2,4,4,0,5.8112008714234715,-0.267879445155601,10,436.63,0,5.0,5.023946308155928,2
37095,2.0,1,2,4,9,0,4.763540521959532,-1.152013065395225,10,370.76,0,9.486832980505138,3.9996675152801924,2
37096,2.0,1,2,4,11,2,5.012633296758929,-0.9263410677276565,10,379.55,0,11.575836902790225,4.212571943586751,2
37097,2.0,1,2,4,13,2,4.825910852685991,-0.9263410677276565,10,314.9,0,13.490737563232042,4.03229183781909,2
37098,2.0,1,2,4,13,2,6.98904029159832,1.2930819793977117,10,297.66,0,13.490737563232042,6.156661138467341,2
37099,2.0,1,2,4,16,2,6.579612257936287,0.4612151232126562,10,454.14,0,16.401219466856727,5.715183897380643,2
37100,2.0,1,2,4,16,2,5.999879045709,-0.040821994520255166,10,420.19,0,16.401219466856727,4.877180089045576,2
37101,2.0,1,2,4,2,0,5.7011122461003225,-0.41551544396166595,10,453.33,1,3.7416573867739413,4.853747538559111,2
37102,2.0,1,2,4,11,0,3.5151211279804695,-2.5383074265151158,10,425.57,1,11.445523142259598,2.67827804276854,0
37103,2.0,1,2,4,11,0,5.123011144647987,-0.7339691750802004,10,349.67,1,11.445523142259598,4.388629785807454,0
37104,2.0,1,2,4,11,0,4.845682031463393,-0.8675005677047231,10,302.83,1,11.445523142259598,4.160756327741352,0
37105,2.0,1,2,4,13,0,4.827673532414877,-1.0216512475319814,10,347.0,1,13.379088160259652,4.000033882750859,0
37106,2.0,1,2,4,16,0,7.0364826507546745,1.075002423028976,10,388.18,1,16.30950643030009,6.241736765810445,1
37107,2.0,1,2,4,16,0,6.258778082166666,0.29565024210095786,10,388.82,1,16.30950643030009,5.463280805795784,1
37108,2.0,1,2,4,16,0,4.34536265030229,-1.8451602459551701,10,488.1,1,16.30950643030009,3.471034341250935,0
37109,2.0,1,2,4,16,0,4.116106054003613,-1.8451602459551701,10,388.1,1,16.30950643030009,3.327550841493857,0
37110,2.0,1,2,4,18,0,4.83723383467686,-1.0216512475319814,10,350.33,1,18.275666882497067,3.991019011654644,0
37111,2.0,1,2,4,21,0,6.137835039616278,0.4824261492442928,10,285.83,1,21.236760581595302,5.335034949483199,0
37112,2.0,1,2,4,22,0,6.862590535027745,0.8311684784573199,10,416.31,1,22.22611077089287,5.19478850571918,0
37113,2.0,1,2,4,13,3,8.624252263709645,3.044522437723423,10,265.0,1,13.711309200802088,7.85804542441001,1
37114,2.0,1,2,4,21,3,4.0040550908746395,-1.6094379124341003,10,274.1,1,21.447610589527216,3.22207071576472,0
37125,2.0,1,1,11,16,3,9.830064883969792,3.919991175077323,10,368.73,1,16.492422502470642,9.172220972154683,1
37126,2.0,1,1,11,16,3,9.66894553482644,3.758871825933971,10,368.73,1,16.492422502470642,9.011101317892956,1
37133,1.0,1,0,0,13,0,2.8707357833793057,-2.8134107167600364,2,294.17,1,13.114877048604,1.169381359556317,0
37134,1.0,1,0,0,16,0,3.4255647381104497,-2.5383074265151158,2,389.11,1,16.09347693943108,1.7263316639055997,0
37135,1.0,1,0,0,11,0,3.99838417107619,-1.7147984280919266,2,302.83,1,11.135528725660043,2.637627736805664,0
37136,1.0,1,0,0,22,0,4.59390699370938,-1.439695137847006,2,417.22,1,22.06807649071391,3.4346321577483927,0
37137,1.0,1,0,0,13,0,7.874682089324765,2.1905355891854232,2,294.17,1,13.114877048604,6.81264207977586,1
37138,1.0,1,0,0,22,0,6.539817142764694,0.5098251234324072,2,415.71,1,22.06807649071391,5.141020074658817,0
37139,0.0,1,0,1,9,0,4.763540521959532,-1.152013065395225,1,370.76,0,9.055385138137417,2.3646204839134985,2
37140,0.0,1,0,1,9,0,4.2626798770413155,-1.8451602459551701,1,449.37,0,9.055385138137417,1.8625285401162623,2
37141,0.0,1,0,1,2,0,3.2120525995200753,-2.8134107167600364,1,413.83,1,2.449489742783178,1.6351056591826783,2
37142,0.0,1,0,1,11,0,4.6137334166485795,-1.439695137847006,1,425.57,1,11.090536506409418,3.006672213592325,0
37143,0.0,1,0,1,11,0,4.835329072196206,-1.0216512475319814,1,349.67,1,11.090536506409418,3.2573270112424533,0
37144,0.0,1,0,1,13,0,5.520820712974823,-0.32850406697203577,1,347.0,1,13.076696830622021,3.9041924263129575,0
37145,0.0,1,0,1,16,0,4.52417702677856,-1.439695137847006,1,389.11,1,16.06237840420901,2.919930560137709,0
37146,0.0,1,0,1,16,0,3.652215469742345,-2.5383074265151158,1,488.1,1,16.06237840420901,2.066862759472976,0
37147,0.0,1,0,1,16,0,3.401863826205316,-2.5383074265151158,1,380.0,1,16.06237840420901,1.873339456220478,0
37148,0.0,1,0,1,22,0,6.385666462937436,0.3520643313810491,1,417.22,1,22.045407685048602,4.5387098192878215,0
37149,0.0,1,0,1,11,3,7.340349054478554,1.6094379124341005,1,308.25,1,11.489125293076057,5.744604469176457,1
37150,0.0,1,0,1,13,3,9.951234315408843,4.412798293340635,1,254.28,1,13.416407864998739,8.281625276351772,1
37151,0.0,1,0,1,16,3,7.12105857338482,1.1631508098056809,1,386.8,1,16.34013463836819,5.520500456767122,1
37152,0.0,1,0,1,21,3,8.764495359111681,3.1986731175506815,1,261.34,1,21.2602916254693,7.153755612439275,1
37153,2.0,1,1,3,4,0,6.5418377536764725,0.6729444732424258,3,353.86,0,4.69041575982343,3.5672766323546874,2
37156,2.0,1,1,3,11,0,6.086842906406214,0.02955880224154443,3,427.21,1,11.313708498984761,4.21980177957905,0
37158,2.0,1,1,3,11,0,6.140983086547454,0.27763173659827955,3,351.9,1,11.313708498984761,4.374120463102784,0
37159,2.0,1,1,3,11,0,4.98374359862794,-0.7339691750802002,3,304.21,1,11.313708498984761,3.1540172525197043,0
37160,2.0,1,1,3,13,0,3.811318301306514,-2.12026353620009,3,376.75,1,13.2664991614216,1.5727739280625097,0
37161,2.0,1,1,3,16,0,4.8118590992303405,-1.1488535051048565,3,387.89,1,16.217274740226856,3.112181086197238,0
37162,2.0,1,1,3,16,0,5.4813053678851515,-0.4588658848352796,3,380.0,1,16.217274740226856,3.5700959181239695,0
37164,2.0,1,1,3,21,0,3.9239515762934194,-1.7147984280919266,3,281.11,1,21.166010488516726,2.2213750375685026,0
37165,2.0,1,1,3,22,0,6.885080129942919,0.8662597982685898,3,411.09,1,22.15851980616034,4.981961433511648,0
37166,2.0,1,1,3,21,3,8.775439759025037,3.2068032436339315,3,262.08,1,21.37755832643195,6.70914579110468,1
